"Russell2000","EuropeStocks","EMStocks","Treasury","CorpBonds","RealEstate","date"
-0.0239650616559013,-0.00169517645245798,-0.00656912511197372,0.00261275984469167,0.000990515067835318,-0.0049161139289895,2000-01-28
-0.0165266522199463,-0.0192188947205928,-0.01534916341048,-0.00239830561265797,-0.00503763231281307,-0.0125470514429109,2000-01-31
0.0152006020677971,0.0166837176359487,0.00807912248926512,0.00228959172416676,0.00249138563233986,0.00579733163913598,2000-02-01
0.0121147732047857,0.0137007508321079,0.00827680878552961,0.00164058687322832,-0.000661382288983936,0.00118436636399522,2000-02-02
0.0228369433238023,0.0136682956627978,0.0203619909502262,0.00554605297258082,0.0058661318626223,0.0048895899053627,2000-02-03
0.00753234370003897,0.000979284369114763,0.011380805682554,-0.00209278350515463,-0.00351909081846269,-0.00525820122429765,2000-02-04
0.0130669023117926,-0.00918121613485856,0.0124944221329764,-0.00388441790551364,-0.00435187130466108,0.000394477317554154,2000-02-07
0.00954621256033206,0.0228619170590916,0.00712821200682168,0.0040758755872683,0.00356705050139672,0.000394321766561401,2000-02-08
-0.00282990820914919,0.000891067052795735,0.0050990315645274,-0.00325366166050367,-0.0030637684351752,-0.00197083169097356,2000-02-09
0.0116853036483264,-0.00296757919726987,0.00514888220039,-0.00299484968756147,-0.0034849504373764,-0.00552922590837279,2000-02-10
-0.00935114785017532,-0.00215789865317351,-0.00290024294242819,0.00217233135848671,0.00178384261872133,-0.0125496425734711,2000-02-11
0.00518359173823235,-0.00797912005965695,-0.0166776843894608,0.00458415872390283,0.00476856369654222,-0.00386100386100374,2000-02-14
0.000503108358812288,-0.0182665564158461,-0.00332296108486041,-0.00153828682338608,-0.00103128911138917,0.0026647286821706,2000-02-15
0.013922808003535,0.0124808575803981,0.000134903351384885,-0.000144759698899821,-5.01142605140448e-05,-0.00169122976564395,2000-02-16
0.0194696977984909,0.00899947061937523,0.0081894558347464,0.0006308300068254,-3.00700632472894e-05,0.00726040658276861,2000-02-17
-0.0226910144512806,-0.00487183330834939,-0.00881099367366833,0.00367924430802291,0.00407962792189576,-0.00880986705109721,2000-02-18
0,-0.0109964600436846,-0.00777092171230231,0,0,0,2000-02-21
-0.00854999606539142,-0.00350316045998023,-0.0151582875021864,0.00628121299490303,0.00734743588463727,-0.00711053652230131,2000-02-22
0.016252554170566,0.0148261367978602,0.00582118120646458,-0.00382706574571501,-0.00478658566799139,-0.00040690104166663,2000-02-23
0.00777381821616285,0.00143083063483695,0.00115749823432476,0.00325625828188714,0.00337568708675207,-0.00586176015631357,2000-02-24
0.00463371818486569,0.0197022108587759,-0.00938645137269511,-0.00092148912642831,-0.00021833411073513,0.00303005486856112,2000-02-25
0.00164329397919327,-0.0109144542772861,-0.0163989555309384,-0.00266453503863573,-0.00455623827438667,-0.00375571521881135,2000-02-28
0.0360680812346754,0.0118550551744707,0.00102568227983024,0.00219897655110057,0.00183482579126859,0.0124569742665137,2000-02-29
0.0183518274900556,0.0124530248323631,0.0237875195885402,0.000184554812779236,0.000368283797503643,-0.00493767200906592,2000-03-01
-0.0073622402123964,0.0212518195050946,0.014698379057263,0.000338288057406544,0.000189049083112014,-0.000244041324330979,2000-03-02
0.0243163745190254,0.0105473204104904,-0.00146982033380416,0.0019573081376878,0.00188018543204471,0.00382424735557363,2000-03-03
0.00589846886900647,0.00860366713681238,0.00176250702097591,-0.00156483318673672,-0.00132061045963205,0.000729512847531755,2000-03-06
-0.010733574328384,-0.00818067403160405,-0.000947372491396314,0.000921932780856505,0.00151126488894193,-0.00728981046492783,2000-03-07
-0.00101168555537834,-0.0117025026436376,0.00462523948677251,-0.000419604752791347,-0.000327608458254636,0.00244778067885121,2000-03-08
0.0191675959639388,0.00213995292103575,0.00209970719679453,0.000880516023343825,0.0010328013744203,0.00179065603125506,2000-03-09
-0.00376372879400833,0.00847035376183358,-0.00303723496280361,-0.00201522157207734,-0.00255949841767444,0.00438739031524227,2000-03-10
-0.0226709959789004,-0.0236448334274421,-0.0345140080596957,0.0014145286442051,0.00108411326497126,-0.00622876557191399,2000-03-13
-0.0292846806746156,0.00195185426154842,-0.00511253569788106,0.0035415621769348,-0.0023347772523149,0.0050468050468051,2000-03-14
-0.0240135157753787,-0.0236652236652237,-0.00760784471164466,0.0017135338575931,-0.000258920302339205,0.0110148214141086,2000-03-15
0.0268766781176142,0.0150753768844223,0.0038836522513046,0.00159859893494607,0.00184279467282922,0.0157814627893935,2000-03-16
0.000998566517751653,0.00808095515433882,0.00727382631472895,0.00201284970722182,0.00253539611835829,0.00701892744479493,2000-03-17
-0.0444683506025394,0.0107604535278401,-0.0086615590806346,0.00077105695675983,0.000962005732364046,-0.0024277547184588,2000-03-20
0.00676778020083257,-0.000214346956273204,0.0108761451228865,0.00128748403317047,0.00114933417882068,-7.85052598523128e-05,2000-03-21
0.0334163155878973,0.003144429357536,0.00197616623749908,0.000465733175389005,0.000880804402042745,0.00274789981942369,2000-03-22
0.00440537105636252,-0.00562798318729063,0.0122519722687067,0.00166978697566167,0.000771261606004048,-0.00227059191982459,2000-03-23
0.000602211473694991,0.0210631895687061,0.0118281474483872,-0.00504142250959794,-0.00445603738724054,0.00517931413324968,2000-03-24
-0.000878421276928831,-0.00175413976985683,0.010114370185949,0.00056863760522341,0.000605398967844506,-0.00148333203216489,2000-03-27
-0.0254548303417538,0.00288184438040351,-0.00812601093737975,0.000781432355358991,0.000476091290505076,-0.00312744331508996,2000-03-28
-0.0288261765120968,-0.00217269414073451,-0.00388274121529797,0.000476605755775017,0.000356898551586715,0.00101960784313726,2000-03-29
-0.0209387583167321,-0.0244433518297396,-0.0204833365815631,0.00572668024852785,0.00470739804766862,0.00258559899710109,2000-03-30
0.0140591827148895,0.00568795449636417,-0.00634712190851394,0.00244895491101138,-0.00057210495166693,0.00617380431384817,2000-03-31
-0.0426729512555281,-0.017110538373425,-0.00917100520624747,0.00173923533965348,0.00208246974990622,-0.00326213592233005,2000-04-03
-0.019430966845429,0.0050986961905457,-0.0148740956307344,0.00618213203267715,0.00583061664680451,-0.00631185225590292,2000-04-04
0.0236864491247599,-0.0221755199652149,-0.00523119845730924,-0.00172554808593828,-0.0025165238678091,0.00509723964868258,2000-04-05
0.0283190208652262,0.0222337508337656,0.00991936648037783,-0.000629464954788439,-0.000392665017473592,0.0116251853007725,2000-04-06
0.0193175213274586,0.0123250924381932,0.0216041819815405,0.00388914438823451,0.00375142396983152,0.00940922412463374,2000-04-07
-0.0445394396793544,-0.00128912124901526,0.00893463921646998,0.00205156805529261,0.00139908032482139,0.00320904645476783,2000-04-10
-0.0164254128011181,-0.0196486195769091,-0.0155120153733384,-0.00468111750499411,-0.00558850253534338,0.00319878141660301,2000-04-11
-0.0328670384238227,-0.000365737692926693,-0.0133617740572303,-0.00373454756056157,-0.00439178235623539,0.000227755845733313,2000-04-12
-0.00846968823047267,0.00131713742133766,-0.0222516826432797,0.00255582728621251,0.00139143821422216,0.00280834914611017,2000-04-13
-0.0723348233421102,-0.0270388775211927,-0.0315400821877803,0.00170953842462529,0.00177383592017732,-0.0120345140781108,2000-04-14
0.0116988015164217,-0.0136698212407991,-0.0566480711654855,-0.00545919080221169,-0.00539078254881697,-0.00260476518807939,2000-04-17
0.0585853225694202,0.0125647273834908,0.026599995433477,-0.000190665422323821,-0.000435182529399558,0.00829556801597664,2000-04-18
0.000493070307717058,0.0139881176205161,-0.00727280814910369,0.00413521760077074,0.00376003087183241,-0.00030471547192823,2000-04-19
-0.00926515341303447,0.00652673737298826,0.00631791195250364,6.99692135459618e-05,0.000818193468253181,0.00160024384668156,2000-04-20
0,0,0.0030945967005811,0,0,0,2000-04-21
-0.0274626197473854,-7.36865374697526e-05,-0.0180442116477273,-0.000589699253380815,-0.000256092035537669,0.000608642726719566,2000-04-24
0.0437296472473701,0.010169491525424,0.0134936600140134,-0.00441035282822622,-0.0054975369458129,0.00243309002433079,2000-04-25
-0.00978064004998547,0.00992121388969935,-0.00205173951828719,-0.000542435535554553,-0.00100057458738678,0.00546116504854366,2000-04-26
0.0211773099661205,-0.00787344698064141,-0.00538571556270673,-0.00463330552679986,-0.00470046905524535,0.00196137598068802,2000-04-27
0.023583314991428,0.0196578085183838,0.0141326083537421,0.00119148592431029,0.000647623222772564,0.00308688450534556,2000-04-28
0.0251251721240004,-0.00021420921099613,-0.000155086848635189,-0.000655545918470279,-0.00107535446869522,0.019665240561435,2000-05-01
-0.0263240948506461,0.0184973575203542,0.000731237120255246,-0.00265417957593683,-0.00218292731549785,0.0161943319838058,2000-05-02
-0.0192367365735169,-0.0138138980436157,-0.0176032948053673,-0.00430048772590208,-0.00391588831726686,-0.00840275262586032,2000-05-03
0.0127119497970682,-0.00255972696245721,-0.000495864043095207,-0.00363817440879666,-0.00541554260728283,-0.000438308130615628,2000-05-04
0.0218432981649002,0.00263758197889929,0.0063141278610892,-0.00178493110165945,-0.00303510027930987,0.00372725279543951,2000-05-05
-0.0248952797505798,-0.00689655172413794,-0.0108011204481793,-0.00257489679977108,-0.00269034711546245,-0.00334935197320529,2000-05-08
-0.018473140054361,-0.016824169530355,-0.00181229186960563,0.00238690378626449,0.00089244062227456,0.00241087083576863,2000-05-09
-0.0336231400452106,-0.0201703924852545,-0.0123232644168577,0.00336232358021027,0.000303969846191299,-0.00940164711026903,2000-05-10
0.031897960214927,0.0177615933412603,-0.00859375000000007,0.00116115626718805,0.000810339937603821,0.00787227781047695,2000-05-11
0.00303202190564433,0.0128514056224902,0.00104297037964129,-0.00402881211085326,-0.00417999271284564,0.00248193298780941,2000-05-12
0.0138510297240779,-0.0108860211952997,0.0071774212220137,0.00292146767998691,0.00478702320334179,0.00415058617927611,2000-05-15
0.0164427153453974,0.0215014577259476,0.0166203075791362,0.00198610743313421,0.00232647528878638,0.00123277737490923,2000-05-16
-0.0124202514054702,-0.0134141990724224,-0.0111251808972505,-0.00233794484483152,-0.00259354942881351,-0.00427319475628307,2000-05-17
-0.0173915650609635,0.00122947855644751,-0.0120278057257843,-0.00393287619591021,-0.00366267010674359,-0.00334594122781484,2000-05-18
-0.0229902827304367,-0.0302658191274198,-0.0155533953617554,0.00219924100612712,0.00236613081758441,-0.00306524594949653,2000-05-19
-0.0167562987068418,-0.01780260707635,-0.0270842149809564,0.00422552461827386,0.00400178307296417,-0.00417276720351389,2000-05-22
-0.0267888338567155,0.00553617473077495,-0.0147890387124837,-0.00041670901514379,-0.000554989354295099,-0.0013967507167536,2000-05-23
0.00633597187106982,-0.00927671770118399,0.000343389747363254,-0.000904940568790757,-0.000525008581870989,-0.00537396937573609,2000-05-24
-0.0124105424747574,0.0213915956151034,0.00811592781482928,0.00514960309383272,0.00510131927187496,-0.00880763822070929,2000-05-25
0.00275631061584614,-0.0114034433927107,-0.00228627021768213,0.00272360933924642,0.00319601202022124,-0.000224014336917544,2000-05-26
0,0.00889626055488546,0.0070939275005486,0,0,0,2000-05-29
0.0420715718873694,0.0139739949185473,0.0286357474825716,-0.00180744181350034,-0.00157287836741227,0.00209126895212486,2000-05-30
-0.000978422330656481,0.00471663350283746,0.0158842216731381,0.00455207574654048,0.00399357816576362,0.00126704926585686,2000-05-31
0.0343181665660024,0.0122496882564365,0.00889506601806822,0.00451130848085723,0.00553678866257568,0.00364746166443353,2000-06-01
0.0415027696899406,0.0244927536231885,0.0302153648344583,0.00234577059566532,0.00641076611139835,0.00771341689534966,2000-06-02
0.000745622146729907,-0.00898288301032668,0.00762201916648109,0.00239028683442011,0.00313064775768579,-0.00161919481857653,2000-06-05
-0.00332264691235051,-0.00720862179715953,-0.00667964257276821,-0.000468935516377833,0.000511942032409785,0.00154810173239972,2000-06-06
0.00964203458640744,-0.00647016534867006,0.000534402137608359,0.00100818526652025,0.000856080136972803,0.00750772854408943,2000-06-07
-0.0037677853386946,0.00130246020260505,-0.00260381893443706,0.000688066533042209,0.000845516305683747,0.0032875511396846,2000-06-08
0.0166126237311555,-0.00137303078479545,0.0110449159916997,-0.000338814150473321,-0.000216112142555458,0.001092259520862,2000-06-09
-0.0277003657242334,7.23641363340466e-05,-0.00300141242937857,0.0019139519119582,0.00291814457097384,0.00334594122781495,2000-06-12
0.0102300836310809,-0.00303907380607804,-0.00701700017708518,-0.00209933537628848,0.000127358582988846,0.00398724082934621,2000-06-13
-0.0079422298485593,0.0109595006532153,0.004525290354221,0.00311076103971208,0.00351660838304579,0.0171131489638241,2000-06-14
0.00512434770344594,-0.00559982769760936,-0.0118503395322002,-0.000407518214076363,-0.00151299221053047,-0.00454351838705103,2000-06-15
0.00273425319613341,-0.00490939282362268,-0.00303180021559457,0.00347028875984412,0.00321631424074464,-0.00463557267151626,2000-06-16
0.0177212680482699,-0.00319233838786925,-0.000765886513639624,-0.000723366727112262,-0.000877022022997553,0.000214945905280484,2000-06-19
0.00558588804161642,0.00989882815343202,0.00389999774566618,-0.000832969735433009,-0.0013459475275529,0.00981375358166203,2000-06-20
0.00372982684032008,-0.00850450450450457,0.00044911524297131,-0.0037713378324733,-0.00427767794358935,0.00056749663048894,2000-06-21
-0.0236713147787259,-0.00341644253834406,-0.00469114742323573,-0.000358637178720755,-0.00168703532965842,-0.00616802552286422,2000-06-22
-0.00912369505774013,-0.0013129102844639,-0.00978733960264311,-0.00290998963565348,-0.00346819673419674,-0.00256812669425033,2000-06-23
0.0116230630672918,-7.3035349108852e-05,-0.00061490810539977,0.00395794187022758,0.00424927781995299,-0.00107280789586617,2000-06-26
-0.0158258805151822,-0.00686582426411508,0.00715555352992103,0.00118469257725384,0.00100137443549975,0.00830529104317335,2000-06-27
0.0250555917873447,0.00279473413252918,0.00708208887682149,-0.000914813010231996,-0.000951334811008064,-0.00184619754313731,2000-06-28
-0.0160226743550974,-0.0236890355702236,-0.00799838234963712,0.00492659865638223,0.00434889314288522,0.00455289179768092,2000-06-29
0.00807654704729854,0.0108924278846152,0.00903675854415331,9.90393186093286e-05,0.00257066896039415,-0.0323631470859006,2000-06-30
0.0123181783933433,0.0161997473433901,0.00951696893517684,0.00265399088928508,0.00275906445291541,0.0276639344262295,2000-07-03
0,-0.000292504570383878,-0.000933831376734306,0,0,0,2000-07-04
-0.0108991669608863,-0.00731475385853264,0.00747763386299916,0.000948166877370538,0.00149726797207683,0.00968523002421318,2000-07-05
0.00967056035996383,0.00316852111119292,-0.00512480671526394,-0.00263459109567421,-0.00254349176762958,0.00902807166031883,2000-07-06
0.00928555321564128,0.0171881886293521,0.00293085838625151,0.00258218981568503,0.00273489965546103,0.00440374667971488,2000-07-07
0.00502513514281122,-0.00332177931831301,0.00670799203010852,-0.000404586630878834,0.000436778708494012,-0.00076553691975767,2000-07-10
-0.00217596491327221,-0.000869439211708456,-0.0096980625865899,-0.000197439213402206,-0.000339568457001116,-0.00355202674467214,2000-07-11
0.0198623981391273,0.00783176214648273,0.00717267720731929,-0.000493695508358316,0.000494967827091353,-0.00251625078632822,2000-07-12
0.00463933175850295,0.00546841272125498,-0.000727593429610818,0.00429727246683198,0.00441370479590253,-0.000140144348679261,2000-07-13
-0.000127149096135648,0.00250465149563461,0.00381713075327639,-0.00469201865003632,-0.00395970756110997,-0.00203237788212207,2000-07-14
0.00467194126070525,0.00578199728745799,0.00213210242883832,-0.00242130750605329,-0.0020652943286823,0.00400280898876404,2000-07-17
-0.0162454873646209,-0.00894251242015631,-0.0116687138094402,0.000356647513374275,0.000398367664204979,-0.00328740295166818,2000-07-18
-0.0157604236592824,0.000644514465769186,-0.0141810918774967,0,0.000184535892230997,0.000771929824561424,2000-07-19
0.0131690626491963,0.00701352608602313,-0.00420972062763103,0.00807122484550793,0.00770052437366475,0.0162681438889278,2000-07-20
-0.0226280388721323,-0.0159903347310071,0.000203463399195192,0.00100205322670965,0.00088655045146635,0.00413992962119636,2000-07-21
-0.0160902123295795,0.00166112956810616,-0.0193024885292589,-0.00100105012120555,-0.00163673999903724,0.00329828901257456,2000-07-24
4.08347398632714e-05,-0.00396567885211629,-0.00354928668556542,0.000726979791926707,0.000443608660012584,0.00232860762961451,2000-07-25
-0.000946938394560171,-0.000579122629216666,-0.000786399907482416,-0.000157070632700096,-0.000163869636884195,0.013529210796037,2000-07-26
-0.0236764356697716,-0.0151383456468203,-0.00777759774079312,0.00234661115965795,0.00212101345879456,0.00829232117575662,2000-07-27
-0.0228611525864321,-0.00279473413252918,-0.0175434503674325,-0.000881592351696603,-0.00193373354883397,-0.00294196309173578,2000-07-28
0.0211967709096252,0.0091452171989086,0.00225583549022867,0.000215690503735377,0.000694022729244459,0.00261534334763946,2000-07-31
-0.00566366801915463,-0.000584667105167136,0.00485689916603493,0.00227406390903728,0.00197466647401634,0.0203330880877535,2000-08-01
0.00491236106757964,0.00285191956124309,0.00075448565298375,0.000929077181864413,0.000903672370698105,-0.00465421173385783,2000-08-02
-0.00143351547177051,-0.0112294006125127,-0.00457062080339266,0.00157307981670196,0.00158480127552485,-0.0103398314014752,2000-08-03
0.00831711555865233,0.00884955752212413,0.00234313980734191,0.0022729933273502,0.00259879745682268,-0.0123111732215347,2000-08-04
0.0124978653947729,0.00869883040935671,-0.00859504132231403,-0.00161571329848853,-0.00118603538976569,-0.00363832367605443,2000-08-07
-0.00252402431849374,0.00231900862381318,-0.000738341351879224,0.00194004387033875,0.00193438415720215,0.0063565052745469,2000-08-08
-0.00210965901382776,0.0089653676523751,0.00841377666547483,0.000535154805690219,0.000649921627097871,0.00235183443085596,2000-08-09
-0.0116069669385664,-0.00372626298817635,0.00550723267467146,0.00178937848272387,0.00207266753266611,0.000201112824294469,2000-08-10
0.0170996055010575,0.00129468460044602,0.000822735713781997,-0.00247541572422916,-0.00265934631551878,0.00408847184986594,2000-08-11
0.00830218706575692,0.00826090079735664,0.00559000375798568,0.00170303042098907,0.00106084064453249,0.000200253654629279,2000-08-14
-0.00882279192089608,-0.00220860644058141,0.00137805390760048,-0.00124352734302891,-0.00144159625757789,-0.00654030966364116,2000-08-15
0.00552043049552498,0.00471260264191353,0.00925990716768132,-0.00115753124848017,-0.000956077786488763,0.00497111379819959,2000-08-16
0.00725320289660036,-0.00575652050316255,0.00233418072567604,0.00121730323510505,0.000287097823798543,0.00200534759358306,2000-08-17
-0.00183945257891238,0.000786275911365264,-0.00889995619192541,0.00182859810720659,0.00170295817228583,-0.008405603735824,2000-08-18
0.00189521792096325,0.000928505106777999,-0.00360590903803659,-0.000466023941980032,-0.000907337013619669,-0.00457481162540352,2000-08-21
0.00180837778444665,0.00199800199800193,0.00352556619192157,0.000660508397198667,0.000363264408691721,0,2000-08-22
0.000902556728685999,-0.000783364193134739,-0.00523487122216792,0.00264028965530638,0.00289550384633763,-0.00973236009732359,2000-08-23
0.0104019031215365,-0.00534530682061152,-0.00135653475535591,0.000939094403191065,0.000705111102641265,-0.00511875511875515,2000-08-24
0.00355263887110535,0.00308111206649464,-0.000444985713616508,7.73784191587801e-05,0.000342785321170602,-6.86012211018605e-05,2000-08-25
0.0025460265228554,0.00435745410386446,-0.00349117833126367,-0.00223412897984443,-0.00187515467646449,-0.00226399560922053,2000-08-28
0.00600035329715509,-0.00348506401137971,0.00237479426287335,-0.00162845926428545,-0.00170702167631431,-0.00832015402599195,2000-08-29
0.00507526037143058,-0.000999214902576706,-0.00621613379934782,0.000796139693389097,0.000114632888175814,0.0117182082928859,2000-08-30
0.0104731024429097,0.00571551046652852,-0.00023603833262531,0.0042588694108403,0.00401169121439637,-0.0053457610856007,2000-08-31
0.00750337893736841,0.0153441784471122,0.00037775049579758,0.00207693348016758,0.00195977700401473,0.00110245986357049,2000-09-01
0,0.00895543272930799,0.00948739733786463,0,0,0,2000-09-04
-0.00544907339918477,-0.00589418209555503,-0.00189367372703042,0.000829051507235112,0.0010349411317887,0.00523091747539417,2000-09-05
-0.00490747234560496,-0.00411551339285721,-0.00536387698217511,-0.0020901761719917,-0.00189701125876185,0.00246490927764453,2000-09-06
0.0120672199340333,0.00175106815157244,-0.00911360211002266,-0.00118723576764934,-0.00157751190261224,0.00689843589918726,2000-09-07
-0.0143828032741281,-0.0143336596280241,-0.00351736102859035,0.00162351781520886,0.00130397951705152,0.0157373490706825,2000-09-08
-0.00239255019682461,-0.0004965595516776,-0.0114956235541034,-0.00149546055360983,-0.00121673003802281,0.00747963136102592,2000-09-11
-0.00237018328168292,-0.00440028388928326,-0.00801022993220268,-0.000492791713369134,-9.5172833866064e-06,0.00125944584382864,2000-09-12
0.0029016863586937,-0.0114057599087539,0.00160525355709606,0.00216548563915664,0.00224610025601724,-0.00158887785501494,2000-09-13
0.00994580463450889,0.00980674935102388,-0.00407955124936255,-0.00307721989099508,-0.00246897167329796,-6.63086002253843e-05,2000-09-14
-0.0156219578902476,-0.00906883747500697,-0.0104357155048399,-0.00241905830898148,-0.00100907212961809,-0.00576923076923075,2000-09-15
-0.0267781796262809,-0.00655761331699933,-0.0375754589133916,-0.000911771552727592,-0.000543162348367376,-0.0210765023677716,2000-09-18
0.0127955499125156,0.000580298853909644,-0.00688684075780854,0.000990272033552619,0.00176385339994667,0.0155345097772024,2000-09-19
-0.00354880321054885,-0.0105118167319124,0.0118584207677037,-0.0020561762880198,-0.00173219503373989,-0.00436095270043613,2000-09-20
-0.0136090430326533,-0.0153124771045499,-0.0120506483911238,0.00195350464564781,0.00160172375985601,-0.00417789757412401,2000-09-21
0.00878049159864824,0.000297619047618936,-0.0262004229202124,0.00111549765745478,0.00174194469563571,0.00642847475977804,2000-09-22
-0.00646444554947778,0.0112317762570662,0.0238334833960065,0.000842957910239583,0.00106425435679114,-0.00470651516170228,2000-09-25
-0.0106851037083596,-0.0101507907318867,-0.00201748486886355,0.00234280458879899,0.00309444708115802,0.00432344794973982,2000-09-26
-0.00356095188793193,0.00445864605781376,-0.00018142235123364,-0.00124593140616391,-0.000936825769332739,0.000605367592654948,2000-09-27
0.0309095560453398,-0.00251535103943168,-0.000259221816107935,0.000464180721027496,0.000331511598169909,0.00719279376176396,2000-09-28
-0.00456604443494235,0.00140918193280415,0.000933440506132088,0.00139189607176005,0.000738552437223206,-0.00420476540078774,2000-09-29
-0.0186739536890551,0.00673974226040586,-0.0131855037173276,-0.00153474903474893,-0.00108808780395508,-0.0211126005361929,2000-10-02
-0.0137492501030803,0.00654748767748092,0.0011812883918727,-0.00118908363221548,-0.00143026284631775,-0.00657309140705242,2000-10-03
0.00570436753642256,-0.00518929980996918,-0.00165185243451582,-0.000619446756615627,-0.00152716648960383,-0.00951133779033697,2000-10-04
-0.00957287521178929,0.00690617882594968,0.00493749343418415,0.00233405001259035,0.00146300219450324,0.00104376870085598,2000-10-05
-0.0232017361518615,-0.00853703028091946,0.00169872464980148,0.00254118556451988,0.00162212925808936,-0.00284999304879763,2000-10-06
-0.00300779746546742,-0.020017662643509,-0.0177150460486838,0,0,0.00292784942488677,2000-10-09
-0.0161873442542588,0.00142685491138472,-0.00536520584329347,0.00195647564525148,-0.0011554343296587,-0.00180718704385896,2000-10-10
-0.0142737021311935,-0.0215973003374578,-0.0248611407818842,0.000865709256355762,-0.000322378776098642,-0.00821669800153202,2000-10-11
-0.0247820042967268,0.00628496972484083,-0.0188953090341486,0.00258527068456815,0.00153653539722298,-0.0147440848135926,2000-10-12
0.0376662476728566,0.00936857338715824,-0.0086247801937086,0.000306748466257556,-0.00136371384737777,0.00463193900092618,2000-10-13
0.00278694734563567,0.00618774524600063,0.00962892054732811,-0.000699555351119319,-4.74158368894972e-05,0.00900836998155774,2000-10-16
-0.0225262716560847,-0.0105744712764362,-0.0155326268823203,0.00397011862407592,0.00215278107070027,-0.0118101933216169,2000-10-17
-0.00996942285641478,-0.00803456378382472,-0.0188935784494234,7.64138958668781e-05,-0.00147626618214847,-0.00626022622181122,2000-10-18
0.0324099990348421,0.0245281577137617,0.0131366208569119,0.000630366472144539,0.000653929261912767,0.00493950891259209,2000-10-19
0.0127244700388069,0.00596658711217168,0.0216579749793393,0.00161310336269982,0.00235828952976269,0.000284940874768491,2000-10-20
0.00520020267456589,0.00756227758007122,-0.00719645198181362,0.0032114812838302,0.00322202694786178,-0.00583962398518723,2000-10-23
-0.00431618559393976,0.0203826342899189,0.0104233978591295,-0.00180483124827835,1.88368259947946e-05,-0.00558739255014329,2000-10-24
-0.0258863990850603,-0.00778827432032869,-0.00834167500834171,-0.00244568579123161,-0.00251466890192797,-0.00900446621524276,2000-10-25
0.00951246762373459,-0.00712261065484399,-0.00434611933602513,0.000591456318089101,0.000358795203474704,0.00508831867412973,2000-10-26
0.000206339413746148,0.00753971158773137,0.00554788926750982,-0.000915261993745697,-0.00093442065919136,0.0182975338106603,2000-10-27
0.00601386564865769,0.00312409183376938,-0.00775779980955582,-0.000114512558210711,0.000170053566873607,-0.00305397727272727,2000-10-30
0.0309811776451654,0.00919823278047383,0.0100482655451748,-0.00162244703187631,-0.0014263179272106,0.00527178171974074,2000-10-31
-0.00504486332056875,-0.00129180421989383,0.0151180662288668,0.00142433801739794,0.00191077982519205,-0.00389766848557871,2000-11-01
0.0238518808698305,-0.00201207243460766,0.0115619666354676,0.000190914384444296,0.000906361524953381,0.00512236767216856,2000-11-02
0.00151074383425209,-0.000144009216589747,0.00541555543460515,-0.00443791217705825,-0.00359386496123171,-0.0019110985277464,2000-11-03
-0.00746355363616846,-0.000576119832925381,0.0018947083502503,-0.00113120003067668,-0.0006153380099021,0.00141833912488498,2000-11-06
